,artist_name,duration,key,song_hotttnesss,tempo,time_signature,year
1952,b'Roommate',367.01995,9,0.26695518627553855,85.005,4,0
1953,b'The Dee Jays',174.21016,4,0.0,114.375,1,0
1954,b'Brian Tyler',52.87138,0,0.21204540548371908,104.988,3,2009
1955,b'Orquesta Aragon',308.76689,9,0.34092275586437804,91.548,5,0
1956,b'Brian Eno And David Byrne',296.33261,1,,118.203,4,1981
1957,b'B\xc3\xa9zu',275.3824,7,0.0,133.64,4,0
1958,b'Edu Lobo',309.52444,2,,84.853,1,1967
1959,b'Gang Starr',84.63628,0,0.5725930448161254,166.092,4,1991
1960,b'Nestor Torres',294.53016,5,0.23951718017535695,137.908,5,0
1961,b'Philip Glass',289.4624,8,,104.667,4,0
1962,b'Herbert Von Karajan',1143.03955,10,,171.78,5,0
1963,b'Stephan Micus',519.8624,0,,142.158,4,1988
1964,b'Pumpkin Buzzard',137.63873,10,,169.771,4,0
1965,b'Edmond Leung',234.1873,0,,113.571,4,0
1966,b'Gabriel Yared',229.98159,9,0.3135621142479342,111.577,3,2003
1967,b'Herbert Von Karajan',288.41751,9,,75.416,5,0
1968,b'Sister Hazel',230.37342,2,0.6169223675944069,139.841,4,0
1969,b'Wolfmother',316.21179,4,,110.441,4,2009
1970,b'Janice Robinson',459.33669,7,0.26586104921065007,84.655,3,0
1971,b'The Aftermath',118.30812,8,,166.648,4,0
1972,b'Coldplay',274.41587,2,0.8102636131560579,134.027,4,2002
1973,b'ZO2',276.4273,7,0.4051157216913865,150.715,4,2007
1974,"b""Wednesday 13's Frankenstein Drag Queens From Planet 13""",239.20281,0,,149.551,1,0
1975,b'Ed Byrne',330.63138,7,,77.99,4,0
1976,b'Every Time I Die',171.59791,9,0.5746932970850078,93.458,1,2001
1977,b'Andrew W.K.',165.51138,2,0.5306630301441494,120.153,4,2006
1978,b'Onyx',317.46567,11,,85.541,5,0
1979,b'Burning Spear',185.5473,0,0.4961753356732933,122.376,4,1977
1980,b'Methods Of Mayhem / Scott Kirkland',199.31383,1,0.6058550313785807,116.04,4,1999
1981,b'Lisa Lynne',261.95546,9,0.7278916337491327,106.009,4,2001
1982,"b""The Sun Harbor's Chorus-Documentary Recordings""",59.32363,10,0.27263298075238634,36.151,1,0
1983,b'Bryan Ferry',253.12608,4,0.4072330149011048,116.36,4,1973
1984,b'Maysa',180.87138,9,,103.172,4,2008
1985,b'BLEED THE SKY',202.91873,1,0.4574471670851005,116.064,4,2008
1986,b'Fred Locks',242.38975,0,,151.537,4,0
1987,b'Ragheb Alama',319.37261,7,0.0,151.956,4,0
1988,b'Sasha',265.84771,9,,155.996,4,0
1989,b'Dolores Keane',272.5873,5,,149.619,3,1993
1990,b'Lauren Wagner & Fred Weldy',51.12118,2,,72.724,4,0
1991,b'Mr. Sancho',182.22975,0,0.2237356224398594,100.032,4,0
1992,b'Tony Danza Tap Dance Extravaganza_ The',198.66077,8,0.487956976897315,139.872,4,0
1993,b'Hurricane',236.042,8,,110.177,4,1988
1994,b'Adolph Hofner',135.07873,7,0.0,118.472,4,0
1995,b'Charlie McCoy',282.53995,7,,90.81,3,1991
1996,b'Suicide',321.30567,0,,144.94,4,0
1997,b'M\xc3\xb6tley Cr\xc3\xbce',248.55465,7,,115.254,5,1987
1998,b'Alex Gopher',396.87791,9,0.0,127.902,4,0
1999,b'Cockney Rejects',182.25587,2,,84.59,4,2007
2000,b'Wayne Watson',228.49261,1,0.0,125.908,4,0
2001,b'D.O.W.N.',312.39791,1,0.0,117.263,4,0
2002,b'SOL',251.79383,0,,62.076,4,0
2003,b'Philip Bailey',227.47383,8,,109.963,4,0
2004,b'Lee Michaels',249.80853,5,0.2486177236433898,123.474,3,0
2005,b'Mobb Deep',298.00444,6,0.6366359710042119,87.747,4,1995
2006,b'The American Boychoir',224.54812,4,,87.76,4,0
2007,b'Mr. Lif',327.6273,10,0.41967427880955327,107.32,3,2006
2008,b'Felix Slatkin/Concert Arts Symphonic Band',138.57914,3,,122.774,4,0
2009,b'Shirley Caesar',266.03057,1,,115.508,4,0
2010,b'Cherrelle',290.82077,8,0.0,145.607,4,1999
2011,b'Jim Chappell',217.49506,7,0.0,86.39,4,1997
2012,b'Pearl Jam',232.35873,7,,138.291,7,0
2013,b'Petra',222.61506,0,0.0,107.531,4,0
2014,b'Yamandu + Dominguinhos',276.79302,9,,118.239,4,0
2015,b'The Paul Butterfield Blues Band',228.75383,3,0.24919965586187243,77.207,1,1971
2016,b'Arsonists Get All The Girls',240.92689,1,0.7314733570496581,129.824,3,2009
2017,b'Teena Marie',328.56771,9,0.26695518627553855,81.947,4,1990
2018,b'Jerry Butler',167.18322,11,,87.758,1,1960
2019,b'Irma Thomas',195.36934,0,0.0,99.492,1,0
2020,b'Sasha',181.65506,7,,116.024,4,0
2021,b'Hot Wire',194.66404,6,0.0,110.198,4,0
2022,b'RUN-DMC',267.59791,10,0.4507622416414992,73.507,5,1990
2023,b'Patrick Saint-Eloi',314.122,10,0.0,130.092,4,0
2024,b'Avril Lavigne',224.93995,0,,118.055,4,2004
2025,b'Evergreen Terrace',159.4771,7,0.5109620440021506,112.421,1,2001
2026,b'James Ingram',376.68526,2,0.0,76.385,3,1993
2027,b'Danilo Perez / Claus Ogerman',459.31057,4,0.0,100.394,4,2008
2028,b'Sister Hazel',332.93016,10,0.5982421548680179,119.461,4,1997
2029,b'Solomon',284.23791,5,,95.619,4,0
2030,b'Juan Carlos Baglietto',232.61995,10,0.20138744193431418,97.342,3,1982
2031,b'Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt',413.1522,7,,160.246,1,0
2032,b'Crabby Appleton',186.69669,1,0.5701059300583878,89.091,1,1970
2033,b'Dave Rave_ Mark McCarron',165.61587,6,,102.16,4,0
2034,b'Remi Nicole',379.37587,10,,84.009,1,0
2035,b'Andr\xc3\xa9 Blot',179.85261,10,,199.483,3,0
2036,b'All Leather',108.38159,2,0.476435219642529,84.562,1,0
2037,b'Billy Bragg',180.1922,0,0.23158498839158823,81.256,4,2008
2038,b'Little Milton',264.59383,3,,76.415,1,0
2039,b'Junior Jack',96.10404,0,0.7903445603060839,106.216,3,0
2040,b'Johnny Cash',80.03873,1,,196.303,4,1959
2041,b'Lil Boosie',243.35628,10,0.5915389293224396,171.85,4,2006
2042,b'Candlebox',283.66322,10,,125.994,3,0
2043,b'Mark Lowry',205.26975,7,,143.898,4,0
2044,b'Dinosaur Jr.',220.70812,2,0.6292127100645375,253.357,4,2007
2045,b'Marisela',162.55955,7,,84.283,4,0
2046,b'Wilshire',181.49832,10,,126.179,4,2003
2047,b'Lionel Rogg',172.38159,2,,126.786,1,0
2048,b'The Oh Sees',162.37669,5,0.5797287486139356,100.928,4,0
2049,b'Bob Margolin',198.84363,4,0.23871828454406044,79.905,1,0
2050,b'Kitty Kallen',151.92771,5,,86.961,4,0
2051,b'Autonomous Bass Heads',307.722,7,0.0,137.963,4,0
2052,b'Cowboy Mouth',237.60934,9,,103.218,4,0
2053,b'Jeff Talmadge',228.62322,2,,160.105,1,0
2054,b'Krystof',285.67465,0,0.4348380902608562,130.042,4,2006
2055,b'Dwight Twilley',224.54812,7,,90.875,4,0
2056,b'Tum Tum',209.18812,2,0.0,66.565,4,0
2057,b'M\xc3\xa4go de Oz',295.31383,7,0.43965465970686407,121.955,4,2010
2058,b'Johnny Osbourne',200.41098,6,0.0,135.537,4,0
2059,b'Moraes Moreira',280.65914,0,0.0,132.558,4,1991
2060,b'Darko',378.67057,7,,124.255,4,0
2061,b'Petra',262.21669,1,,101.004,4,0
2062,b'Plasmatics',344.24118,0,0.5428987432910862,125.363,4,1980
2063,b'Inspiral Carpets',232.12363,7,0.5317220984213001,187.66,4,1994
2064,b'Stern',241.13587,2,0.0,139.949,4,0
2065,b'Yuridia',264.54159,0,0.4454545254934259,109.996,4,0
2066,b'Furry Lewis',188.02893,11,,104.237,4,0
2067,b'Bryan White',240.90077,0,0.0,126.618,4,1999
2068,b'Dirty Harry',559.75138,11,,126.412,4,0
2069,b'Kurt Tepperwein',1222.42567,8,,145.259,3,0
2070,b'Alberto Cortez',183.17016,3,0.3347065490692206,91.584,7,0
2071,b'Bounty Killer',225.25342,7,,96.006,4,2001
2072,b'M.I.K.E.',440.52853,6,0.34092275586437804,135.053,4,2006
2073,b'Bill & Gloria Gaither',196.17914,1,0.28517574266835705,116.903,4,0
2074,b'Gyptian',253.70077,9,0.0,186.285,4,0
2075,b'Les Hou-Lops',150.46485,2,,111.555,4,0
2076,b'Camp Lo',214.46485,9,0.4137398358601097,90.983,3,2009
2077,b'The Gone Jackals',228.93669,2,0.3867901771390143,177.563,3,1998
2078,b'Wonderland',172.30322,4,,123.976,4,0
2079,b'Blackalicious',104.93342,1,0.6451314372414961,60.017,1,1999
2080,b'The Shirelles',127.29424,10,0.0,71.597,4,1960
2081,b'Burning Spear',146.88608,11,0.5216592580484611,135.033,1,2009
2082,b'Alice In Chains',261.77261,3,,114.758,5,1990
2083,b'Toots & The Maytals',169.53424,4,,163.748,7,1984
2084,b'Fever Ray',359.36608,0,0.5159636307203983,122.934,4,2009
2085,b'Gipsy Kings',222.92853,7,0.5231661082108239,118.056,4,2001
2086,b'Flor Silvestre',150.12526,9,,109.518,4,0
2087,b'Patrick Lamb',290.37669,5,0.0,93.041,4,2007
2088,b'Asleep At The Wheel',254.58893,9,0.0,142.479,4,0
2089,b'Amoral',520.88118,7,0.4507622416414992,141.746,5,2004
2090,b'Melvins',165.38077,7,0.3347065490692206,115.007,1,2009
2091,b'L.A. Guns',398.44526,1,0.6406840303493887,150.3,4,1989
2092,b'Stan',254.95465,5,,119.965,4,0
2093,b'S.U.P',369.24036,4,,78.601,5,0
2094,b'Butthole Surfers',165.38077,9,0.4944895175021134,108.251,1,0
2095,b'Los Brujos',36.54485,3,0.21508031850922793,148.748,4,0
2096,b'Janis Joplin',266.23955,4,,80.455,4,1972
2097,b'Vivian',184.63302,2,,140.08,4,0
2098,b'Slipknot',397.24363,11,,163.007,5,0
2099,b'Varios',165.66812,5,,144.478,1,0
2100,b'Atom',331.88526,6,0.0,108.069,3,0
2101,b'Jimmy Wyble',181.96853,8,0.26695518627553855,80.016,7,2005
2102,b'Die Symphony',231.67955,5,,160.184,4,0
2103,b'Charlie Peacock',202.34404,4,0.2884816426560289,118.155,4,1988
2104,b'Paul Geremia',204.56444,0,0.319565986882865,116.318,1,2004
2105,b'Andy Griffith',215.48363,7,0.0,102.402,3,0
2106,b'Walter Trout',233.24689,7,0.0,166.411,4,1997
2107,b'Monique Marvez',639.60771,1,0.368413732666965,121.075,5,0
2108,b'Dancecore Allstars',223.29424,5,0.5341277669740914,95.298,3,0
2109,b'Sean Kingston',184.58077,2,0.9175519634036278,168.02,4,2009
2110,b'Blind Lemon Jefferson',165.35465,5,,132.59,1,1972
2111,b'Mei Chi Chiang',73.03791,10,,150.933,3,0
2112,b'Gabriel Yared',118.83057,2,0.0,111.034,4,2006
2113,b'Sergio Dalma',279.24853,0,0.0,124.008,4,1995
2114,b'Zombina & The Skeletons',198.16444,9,0.2707759989463275,120.848,3,0
2115,b'The Jane Shermans',235.49342,2,0.20221697433354605,140.143,4,2008
2116,b'Bon Jovi',286.35383,1,,134.293,4,2007
2117,b'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola',42.70975,6,,48.942,3,0
2118,b'Blind Boy Fuller',151.19628,10,0.0,87.899,4,2005
2119,b'Bescenta',243.1473,6,,126.631,4,0
2120,"b'Dave ""Baby"" Cortez'",125.6224,0,,185.559,4,1976
2121,b'Bloomfield',277.39383,10,0.46048484498641545,179.987,4,0
2122,b'Andrew W.K.',127.4771,2,0.6045544849203479,161.874,1,2006
2123,b'John Debney',74.762,0,0.0,83.95,4,2003
2124,b'Rakim',79.93424,0,0.6211261170177825,50.059,4,1997
2125,b'Tommy James And The Shondells',146.02404,0,0.6412287384848957,133.312,1,1989
2126,b'Coraleena Ellis',250.77506,11,0.0,88.015,1,0
2127,b'Terry Callier',258.19383,7,0.3603705827121406,92.927,3,2007
2128,b'The Chieftains',187.92444,7,0.5187598979970994,210.957,4,2003
2129,b'Count Ossie',234.9971,11,0.3359204786146032,137.714,1,1994
2130,b'Trivium',678.76526,11,0.49271363957256076,140.112,4,2008
2131,b'Charlie Peacock',133.3024,1,0.0,137.158,4,0
2132,b'Elmer Bernstein',231.67955,2,,83.255,5,0
2133,b'Peter Spence',277.41995,8,0.0,97.284,1,0
2134,b'Vusi Mahlasela',273.31873,2,0.37598430150044215,137.942,4,0
2135,b'Eddie Cantor',168.88118,2,,125.361,1,0
2136,b'Lionel Rogg',203.44118,5,,68.388,4,0
2137,b'Marimba Alma De Chiapas De Juan Palacios',182.02077,10,,147.597,1,0
2138,b'Precious Bryant',164.8322,9,0.26586104921065007,130.453,1,2002
2139,b'Casiotone For The Painfully Alone',115.17342,0,0.5571877675186344,125.663,1,2008
2140,b'Singing Melody',179.93098,9,,162.155,4,0
2141,b'Jeff Wahl',43.88526,1,0.0,243.195,4,2003
2142,b'UFO',310.41261,2,,87.097,5,0
2143,b'Kapelle Herrenweide',214.36036,2,,109.293,1,2009
2144,b'Jamie Richards',202.91873,2,0.23401644594547466,84.069,4,0
2145,b'Marcelo Radulovich',85.15873,0,,88.648,3,0
2146,b'Antonio Koudele',175.90812,4,,117.298,4,0
2147,b'John Debney',76.79955,10,0.30416950343527516,91.249,4,1999
2148,b'Sonic Subjunkies',327.73179,7,0.34092275586437804,149.853,3,1995
2149,b'Backstreet Boys',228.38812,6,0.5819871566886738,122.988,4,2009
2150,b'Lizzy Borden',371.19955,5,0.37598430150044215,107.886,4,1985
2151,b'John Stevens',245.44608,10,0.5748828916889209,244.366,4,2005
2152,b'Eddie Turner',278.30812,9,0.37598430150044215,107.053,4,0
2153,b'Pretty Boy Floyd',179.48689,6,0.4627689450607072,139.947,3,0
2154,b'DJ Slugo',287.55546,6,,160.129,4,0
2155,b'Chris Rodriguez',209.52771,4,,121.101,4,0
2156,b'Neeme Jarvi',194.48118,8,,131.118,1,0
2157,b'Jack Off Jill',149.36771,8,0.6136522020662345,177.866,1,1995
2158,"b""K's Choice""",207.56853,9,,171.648,4,2000
2159,b'Los Fabulosos Cadillacs',187.0624,0,0.4348380902608562,0.0,4,1986
2160,b'NAZCA PERU',159.45098,4,0.19859681533293505,147.734,1,0
2161,b'Hatesex',376.08444,1,,126.955,4,0
2162,b'The Impressions',143.15057,7,0.0,116.122,4,0
2163,b'Sheila Walsh',332.01587,7,0.24111515090553323,88.012,4,0
2164,b'John Hiatt',239.5424,9,0.6085528213375102,181.355,4,1987
2165,b'Kool Moe Dee',219.76771,5,0.3867901771390143,107.905,4,1989
2166,b'Carlos Ponce',269.97506,1,0.3714584769981257,84.631,5,1999
2167,b'Solomon',150.88281,7,,90.987,3,0
2168,b'Desert Dwellers',406.17751,10,0.48389199867731697,86.675,3,2006
2169,b'D.A.D.',283.16689,2,0.3135621142479342,148.856,4,0
2170,b'Brand X',95.76444,2,,158.578,4,1977
2171,b'Black Eyed Peas',223.03302,6,,107.199,4,2004
2172,b'Lizzy Borden',235.65016,10,0.5114243256864599,115.418,4,2000
2173,b'The Merry Macs',140.59057,3,0.22914410371660274,118.096,4,0
2174,b'Righteous Brothers',188.55138,3,0.0,103.225,4,1999
2175,b'Pinch feat. Rudey Lee',260.30975,2,0.4444017145228514,139.959,4,0
2176,b'Casual',238.31465,4,0.26586104921065007,85.652,1,0
2177,b'The Tragically Hip',219.89832,4,0.4715782477005801,165.224,3,2006
2178,b'Scott Krippayne',244.87138,5,0.0,59.17,1,0
2179,b'Michael Jackson',272.71791,10,,111.132,4,1995
2180,b'Sui Generis',319.00689,9,0.26695518627553855,109.305,5,1975
2181,b'Flowin Immo et Les Freaqz',185.10322,4,0.2998774882739778,51.714,4,2009
2182,b'Bebo Norman',280.39791,1,0.4733465411087876,144.022,4,2004
2183,b'Photek',157.3873,2,0.46899778764525596,105.085,4,2000
2184,b'Isabel Pantoja',237.322,4,,128.502,3,1999
2185,b'BigElf',225.59302,10,0.6645424151996254,120.07,4,2008
2186,b'Orquesta Sublime',172.85179,7,,208.737,3,0
2187,b'Juanes',332.5122,11,0.30416950343527516,196.106,4,0
2188,b'Bobby Pulido',233.06404,2,0.0,199.826,4,1996
2189,b'Mish Mash',202.68363,9,0.0,126.785,4,0
2190,b'Alex Fong',191.97342,7,,162.987,4,0
2191,b'Gustavo Santaolalla',95.58159,11,0.5187598979970994,150.028,3,0
2192,b'Isaacs',194.01098,6,,103.694,4,0
2193,b'Mike And The Mechanics',283.24526,5,,97.882,4,1988
2194,b'Joe Rogan',356.362,4,0.3552855364230894,83.99,3,2000
2195,b'In Extremo',297.45587,2,,110.133,1,2000
2196,b'Who Made Who',480.96608,4,0.0,137.924,4,0
2197,b'Don Francisco',280.73751,7,0.4454545254934259,103.584,7,1991
2198,b'Mavado',211.30404,7,0.4787262884803349,125.348,3,2007
2199,b'Doug Sahm Tex Mex Trip',307.51302,4,0.0,140.945,1,0
2200,b'Hanoi Rocks',240.66567,4,0.3277366831778408,126.105,4,2005
2201,b'Orquesta Sublime',185.75628,7,,134.923,4,0
2202,b'Nicola Fasano feat. Paula B.',220.31628,9,,84.032,1,0
2203,b'Staatskapelle Dresden/Herbert Blomstedt',158.92853,7,,100.005,4,0
2204,b'Ocho y Media',278.17751,9,0.21204540548371908,62.78,5,0
2205,b'Atari Teenage Riot',231.47057,11,,114.037,4,1997
2206,b'RUN-DMC',101.74649,1,0.2707759989463275,96.686,4,1988
2207,b'Bill & Gloria Gaither',207.41179,3,0.2504203242358393,40.27,1,0
2208,b'Danny Elfman',98.84689,7,,99.987,4,0
2209,b'Otis Spann',233.63873,5,0.6806556311410517,115.38,3,1989
2210,b'Daniela Dess\xc3\xac',201.22077,10,,89.978,4,0
2211,b'Atman',268.22485,1,0.37952332442218817,91.007,4,2002
2212,b'Frank Ifield',152.18893,6,0.0,101.335,4,0
2213,b'Clara Nunes',188.44689,10,,104.709,4,0
2214,b'Fyah Blaze',62.92853,1,,121.407,5,0
2215,b'Gonzalo Rubalcaba',206.00118,3,,72.071,1,2006
2216,b'George Lopez',261.51138,5,,83.883,1,2003
2217,"b""Cam'Ron / Juelz Santana""",366.05342,2,0.47405483093120077,110.57,3,2002
2218,b'Minipop',163.00363,2,0.6730744349497046,160.051,4,2007
2219,b'Krystof',301.24363,0,0.4137398358601097,105.157,3,2004
2220,b'Jeff Beck Group',367.46404,0,0.28432769597387864,159.415,1,1971
2221,b'Katie Armiger',288.28689,4,0.0,155.926,4,0
2222,b'The Del McCoury Band',161.95873,11,0.0,104.79,4,0
2223,b'Mack and Jamie',65.95873,6,,76.125,1,0
2224,b'F4',279.32689,2,,135.064,4,0
2225,b'Dhamika',439.17016,0,,66.691,5,0
2226,b'K.T. Oslin',250.5922,9,,192.027,4,0
2227,b'Taste',362.03057,9,0.6987084616730519,161.529,1,1970
2228,b'Cece Winans',248.99873,0,0.349166902124596,124.332,4,1998
2229,b'Joanna Connor',174.602,7,,86.475,3,0
2230,b'Ben E. King',339.66975,4,0.0,208.338,4,0
2231,b'Toots & The Maytals',125.88363,5,0.4609631614243544,115.75,4,1998
2232,b'The LeRoi Brothers',126.53669,4,,121.666,4,0
2233,b'Hemdale',166.68689,10,,122.678,3,0
2234,b'Hot Tuna',375.562,2,,116.806,1,1970
2235,b'Year Long Disaster',222.04036,9,0.6502487244317949,166.025,4,2010
2236,b'Sam Fan Thomas',433.42322,7,,135.458,4,0
2237,b'Jimmy Witherspoon',191.9473,10,,53.672,3,0
2238,b'Bob Wills',137.42975,0,,86.197,4,1991
2239,b'Bacilos',229.32853,10,0.5428987432910862,156.002,4,2004
2240,b'Jimmy McGriff',272.09098,10,0.0,105.509,4,0
2241,b'Dobet Gnahor\xc3\xa9',46.21016,1,0.4051157216913865,142.782,3,2010
2242,b'Terminal 11 feat. b.b0Nd',114.83383,1,,127.355,4,0
2243,b'Smidi Beats',190.35383,3,,139.167,4,0
2244,b'Red I Flight',259.29098,6,0.3589765264395974,92.439,4,2008
2245,b'Headhunter',284.9171,7,0.0,173.985,4,0
2246,b'Adrenaline',231.96689,0,0.0,146.879,4,0
2247,b'Shinehead',227.34322,10,0.0,140.281,1,0
2248,b'3 Steps Ahead',45.50485,9,,74.551,1,1997
2249,b'Fat Joe',235.17995,1,0.22809606592725593,159.499,4,2002
2250,b'Sergio Franchi',203.72853,2,0.2704229740800682,90.098,4,0
2251,b'B\xc3\xa9nabar',224.9922,2,0.0,100.312,3,2005
2252,b'Cool cavemen',261.8771,0,0.0,90.267,4,0
2253,b'Johnny Osbourne',209.162,4,,85.714,4,0
2254,b'Roni Size',268.9824,1,0.3603705827121406,87.618,4,0
2255,b'Singing Melody Feat. Robyn',213.31546,3,0.0,97.289,4,0
2256,b'Sneaky Sound System',342.02077,11,0.0,145.032,4,2006
2257,b'Bally Sagoo',282.25261,6,0.0,96.043,4,2003
2258,b'Los Titanes',214.17751,2,0.46564175747904607,103.548,4,2008
2259,b'Blue Rodeo',251.402,7,0.3347065490692206,121.795,4,2007
2260,b'Whitney Cummings',48.63955,6,0.21508031850922793,106.41,1,2009
2261,b'Willie Clayton',279.7971,6,0.2916254362425682,141.992,3,0
2262,b'Justin',233.92608,1,,79.098,4,0
2263,b'Nick Cave & The Bad Seeds',180.03546,7,0.5908602981061548,158.404,3,2003
2264,b'Nando Lauria',210.52036,10,0.42530424172042486,106.658,4,2003
2265,b'Charlie McCoy',157.93587,4,,136.208,4,0
2266,b'Andy Andy',220.49914,10,,88.578,5,0
2267,b'Danny Wright',239.5424,2,0.0,111.549,4,0
2268,b'Leon Russel',259.91791,9,0.0,91.289,4,0
2269,b'Ross',68.49261,10,,135.826,4,0
2270,b'Oak Ridge Boys',192.05179,6,,65.573,5,0
2271,b'Kerson',396.5122,11,,125.037,4,0
2272,b'Jo\xc3\xa3o Gilberto / Gilberto Gil / Caetano Veloso',77.00853,0,0.5729201479465231,113.515,4,0
2273,b'Army of the Pharoahs',129.69751,10,,92.236,4,0
2274,b'Jean Gabin',193.27955,7,0.0,88.915,4,0
2275,b'The Beatles',53.78567,6,,112.361,3,0
2276,b'Streetwize',265.58649,4,0.26586104921065007,93.001,4,0
2277,b'Cheo Feliciano',269.26975,3,,165.346,4,1972
2278,"b""Screamin' Jay Hawkins""",211.33016,5,,130.335,1,1956
2279,b'Atman',290.48118,9,0.3135621142479342,118.058,4,2005
2280,b'A-Studio',177.81506,1,,127.574,1,0
2281,b'Georges Delerue',130.66404,6,0.0,178.63,4,0
2282,b'Bellatrax feat. Tina Cousins',410.90567,6,,128.006,4,0
2283,b'Forensics',289.98485,6,,145.521,4,0
2284,b'Ice Cube',224.02567,5,,99.095,4,0
2285,b'Bobby Capo',178.25914,9,,77.788,4,0
2286,b'Sandy Posey',125.36118,4,0.21508031850922793,120.92,1,1990
2287,b'Ice Cube',198.86975,6,0.563246899280654,87.102,4,0
2288,b'US Coast Guard Band',106.16118,10,,120.317,4,0
2289,b'The Winans',252.49914,0,,139.224,4,0
2290,b'Kathleen Madigan',225.61914,8,0.6604010383914785,79.952,5,0
2291,b'Stephan Micus',274.65098,8,0.36727341580934564,82.581,1,2001
2292,b'Radney Foster',208.14322,0,0.42651242880748796,140.595,4,0
2293,b'The Clark Sisters',283.0624,7,0.30416950343527516,108.584,4,0
2294,b'A Challenge Of Honour',242.28526,9,0.3725300393660796,120.059,3,0
2295,b'Marisela',200.28036,2,0.37598430150044215,84.81,4,0
2296,b'Ed Calle',253.51791,5,0.0,116.034,4,0
2297,b'Johnny Keating & All Stars',160.31302,10,,118.617,3,0
2298,b'Boards of Canada',472.52853,7,0.6854736381952535,100.013,4,1996
2299,b'MU330',132.44036,0,0.46048484498641545,126.274,4,1997
2300,b'Simon & Garfunkel',130.76853,4,,149.9,3,1968
2301,b'Ed Ames',154.30485,0,0.2331663339689613,134.56,1,0
2302,b'Jah Cure',287.65995,5,0.48512236410182064,85.731,1,2008
2303,b'Nickelback',119.7971,11,0.6276086027807122,161.909,4,2005
2304,b'Ron Goodwin',47.51628,7,0.21204540548371908,61.409,1,1999
2305,b'George Nooks',223.50322,7,,149.827,4,2001
2306,b'Willie Clancy',105.74322,2,,145.635,1,0
2307,"b""Keb' Mo'""",194.48118,7,0.536032111708468,88.746,1,2004
2308,b'Bela Fleck And The Flecktones',368.53506,5,,227.48,4,0
2309,b'P.o.d',159.76444,2,0.596300263968127,128.961,3,0
2310,b'Statues',211.01669,0,0.0,107.892,4,0
2311,b'The Jackson Southernaires',248.99873,7,0.0,129.034,3,0
2312,b'The Del McCoury Band',188.49914,0,0.6193058811154868,170.079,1,0
2313,b'Vivian',182.62159,5,0.0,105.004,4,0
2314,b'Linkin Park',190.30159,3,,103.129,4,2000
2315,b'Whitney Cummings',78.91546,10,0.21508031850922793,145.562,7,2009
2316,b'Ronnie Milsap',251.27138,2,,113.86,4,1980
2317,b'David Bowie',369.13587,11,0.2718839761869823,121.842,4,0
2318,b'The Roots',237.58322,1,0.47405483093120077,94.819,4,0
2319,b'The Flies',222.40608,5,,95.051,3,2007
2320,b'EPMD',159.26812,6,0.476248227291196,173.423,4,1990
2321,b'Bruce BecVar',226.82077,0,0.5187598979970994,45.43,4,0
2322,b'Between The Buried And Me',291.39546,1,0.579038701159863,179.406,4,2002
2323,b'Deborah Coleman',209.44934,5,0.3347065490692206,127.122,4,2000
2324,b'Dark Fortress',336.16934,3,0.7544044107855595,127.817,4,2010
2325,b'Time Factory',243.56526,1,,89.335,3,2006
2326,b'Emilio',165.27628,10,0.0,198.118,1,0
2327,b'Ayo',240.95302,7,,182.705,4,2006
2328,b'Los Aut\xc3\xa9nticos Decadentes',199.8624,7,0.0,121.834,4,0
2329,b'The Germs',82.9122,9,0.2998774882739778,64.259,1,0
2330,b'Deathstar',122.56608,6,0.24771546220109708,142.253,4,0
2331,b'Donna The Buffalo',231.73179,5,0.30416950343527516,130.545,4,0
2332,b'Mindy McCready',231.33995,9,0.0,88.942,4,2002
